DistanceType	StimClass	Comparison	fROI_Criterion	fROI	ID	Distance
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss005	-0.431969901086711
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss005	-0.128438463290386
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss005	-0.127513839531546
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss005	-0.0666932886265686
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss005	-0.158964816229475
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss005	-0.0405009485832067
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss005	-0.0812864039905736
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss005	-0.157024580996938
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss005	-0.146385341480448
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss005	-0.0909995310585481
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss005	-0.111960505183605
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss005	-0.232449222236316
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss005	-0.267152656909742
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss005	-0.143533779706651
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss006	-0.240825784569059
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss006	-0.304640057051906
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss006	-0.0667576397193019
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss006	-0.249003483827773
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss006	-0.445436388836209
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss006	-0.243817821977663
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss006	-0.351962708561881
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss006	-0.447187022283121
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss006	-0.43286878414869
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss006	-0.320494772902672
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss006	-0.34140382012915
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss006	-0.496783105781124
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss006	-0.236548395075119
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss006	-0.140785689207816
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss006	-0.124690787605461
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss006	-0.321677762119542
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss007	-0.126046176590709
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss007	-0.168835393740803
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss007	-0.0410150097345457
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss007	-0.0899856049187809
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss007	-0.0374153523888139
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss007	-0.132875485243791
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss007	-0.137535655487657
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss007	-0.120887883909225
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss007	-0.208723723505671
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss007	-0.142035237315784
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss007	-0.0589749496436736
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss007	-0.153804736068278
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss007	-0.0479532903872039
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss007	-0.13474871745237
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss007	-0.00762808508746027
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss007	-0.26685468965404
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss008	-0.10115958898856
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss008	-0.127788551086489
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss008	-0.0356830804359013
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss008	-0.162219408260694
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss008	-0.18189490370832
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss008	-0.179382729114487
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss008	-0.0121904340899102
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss008	-0.193784892884282
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss008	-0.179842724282063
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss008	-0.0650209478588522
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss008	-0.107976918380471
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss008	-0.133576198823927
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss008	-0.193278066099045
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss008	-0.128563465014282
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss008	-0.225090645798287
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss008	-0.118362116042057
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss009	-0.0619721491004868
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss009	-0.0843910984005453
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss009	-0.11833965739126
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss009	-0.111735409258307
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss009	-0.160902405780734
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss009	-0.178412819874189
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss009	-0.133069382313138
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss009	-0.11571657158417
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss009	-0.0956670281728482
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss009	-0.176764910053936
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss009	-0.14755209529288
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss009	0.065831006882366
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss009	-0.0352854003227791
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss009	-0.117893644716123
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss009	-0.0817260323468701
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss009	-0.0263151645653787
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss010	-0.146862271131479
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss010	-0.170914052928687
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss010	0.00389297127871091
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss010	-0.110171604115357
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss010	0.159470322575312
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss010	0.00191299876945361
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss010	-0.100301987381807
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss010	-0.122282227434616
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss010	-0.115918003776554
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss010	-0.12825981824013
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss010	-0.302655598005263
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss010	-0.219439214894307
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss010	-0.322183617147959
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss010	-0.177098964673824
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss010	-0.177446230361226
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss010	-0.143773272972617
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss011	-0.372431064430679
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss011	-0.106161721609896
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss011	-0.22545125185411
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss011	-0.287457560895823
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss011	-0.0398621218292236
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss011	-0.254214365130074
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss011	-0.117895485097428
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss011	-0.210340132754746
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss011	-0.0639624787485232
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss011	0.0239455259338163
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss011	-0.107106335580106
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss011	-0.0791175484467564
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss011	-0.0947540616002346
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss011	-0.114787844965058
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss011	0.0954131822692941
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss011	-0.039647114390439
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss012	-0.459678175285453
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss012	-0.375938964212471
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss012	-0.677691307494589
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss012	-0.371913014538124
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss012	-0.240248785823891
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss012	-0.337724174577529
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss012	-0.368612795590674
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss012	-0.533184918319253
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss012	-0.133426898356401
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss012	-0.21836673408778
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss012	-0.165351867080825
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss012	-0.327419401879663
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss012	-0.0306319882617116
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss012	-0.116718339644348
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss012	-0.0760376982816984
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss012	0.0529413090308162
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss013	-0.283413728461372
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss013	-0.283803441054131
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss013	-0.343797467964864
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss013	-0.248286210420548
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss013	-0.11455769225474
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss013	-0.410335197465567
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss013	-0.0529484598517526
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss013	0.0254905214080863
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss013	-0.0274130051978615
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss013	-0.141523798834223
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss013	-0.122037336153156
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss013	-0.199851463169183
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss013	-0.154244868098396
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss013	-0.32079061993526
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss013	-0.24025569318252
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss013	-0.0208984362381602
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss014	0.129803934674828
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss014	0.0472388804061523
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss014	-0.0742032352961323
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss014	-0.106703025110543
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss014	-0.180393409295702
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss014	-0.0306235465022321
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss014	0.0112960924492066
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss014	0.027142813466837
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss014	-0.128280627803864
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss014	-0.152048302010431
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss014	-0.208046128470786
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss014	-0.0904217118904528
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss014	-0.130497060863656
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss014	-0.152066846749589
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss014	-0.180014307298046
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss014	0.0151985117293768
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss015	-0.114767922537588
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss015	-0.11264751077691
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss015	-0.013471534439113
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss015	-0.0139651064475638
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss015	0.310711702097339
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss015	-1.62687933973338e-05
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss015	0.121583354541085
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss015	-0.104612720947572
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss015	-0.0136003334085689
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss015	-0.0151809235053223
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss015	-0.0573274368588467
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss015	0.297237933860321
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss015	-0.168854749512262
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss015	-0.205816265875729
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss015	-0.170693888788279
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss015	-0.156442222368484
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss016	-0.124254269993087
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss016	-0.234715188074623
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss016	-0.274967173745279
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss016	-0.309164509668735
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss016	0.0131984975159715
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss016	-0.11788759048098
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss016	-0.114310136926741
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss016	-0.128949898619025
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss016	-0.0340013004024627
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss016	-0.22180905435241
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss016	-0.131322123370786
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss016	-0.155376027136282
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss016	-0.0294449186139101
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss016	-0.0501807268185825
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss016	-0.0762783838850239
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss016	-0.0774423626742327
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss017	-0.215115792816414
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss017	-0.222738841437544
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss017	-0.212671730990092
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss017	-0.197599952905482
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss017	-0.217058095295915
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss017	-0.246690412377277
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss017	-0.208373558675724
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss017	-0.238872524515685
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss017	-0.154281491012897
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss017	-0.220185670211815
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss017	-0.168411923986922
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss017	-0.151813030070449
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss017	-0.254359859250349
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss017	-0.203364821912552
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss017	-0.196485256955501
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss017	-0.169348063339173
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss018	-0.186595273004275
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss018	-0.140623912544019
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss018	-0.185236485656951
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss018	-0.245848112852197
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss018	-0.202545469664418
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss018	-0.423934380033719
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss018	-0.357578508991436
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss018	-0.0994003588510522
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss018	-0.267243967709354
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss018	-0.28489464097716
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss018	-0.258930042236581
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss018	-0.141832185623578
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss018	-0.145520293984017
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss018	-0.235438423553114
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss018	-0.0647822964461321
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss018	-0.327885307927539
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss019	-0.0374803899368786
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss019	-0.164130291243456
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss019	-0.12594446219049
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss019	-0.10353939116331
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss019	-0.077074739387106
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss019	-0.19300277942362
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss019	-0.0756577820581568
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss019	-0.149367714112128
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss019	-0.115929846952735
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss019	-0.11080831083293
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss019	-0.0971722253089227
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss019	-0.0472501923769891
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss019	-0.111502953198135
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss019	-0.117890370266094
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss019	-0.0508780269640925
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss019	-0.0997039252892026
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss020	-0.148953752481944
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss020	-0.167081107325714
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss020	-0.0745190385664285
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss020	-0.247117788570776
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss020	-0.312678516686679
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss020	-0.150119227349011
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss020	-0.231550440315501
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss020	-0.242356378682311
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from90to100	vis_LH	ss020	-0.131392600847507
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss020	-0.101528439180526
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss020	-0.163895283620062
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss020	-0.175408666506946
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from90to100	vis_LH	ss020	-0.0307813312003782
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from90to100	vis_LH	ss020	-0.0897472714759311
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss020	-0.025148400801867
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss020	-0.0807719192176318
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from90to100	vis_LH	ss021	-0.394581681355913
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from90to100	vis_LH	ss021	-0.477125661834433
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from90to100	vis_LH	ss021	-0.279053325428128
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from90to100	vis_LH	ss021	-0.454647014430653
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from90to100	vis_LH	ss021	-0.316019634012283
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from90to100	vis_LH	ss021	-0.365149376014163
